Wind Direction(compass),Wind Gust(mph),Screen Relative Humidity(%),Pressure(hpa),Wind Speed(mph),Temperature(C),Visibility(m),Weather Type,Pressure Tendency,Dew Point(C),Minutes Since 12o Clock,day,month,year,Wind Direction(compass) (t+1),Pressure(hpa) (t+1),Wind Speed(mph) (t+1),Temperature(C) (t+1),Visibility(m) (t+1),Weather Type (t+1)
7,17.0,71.7,1005.0,11.0,13.7,35000.0,8,0,8.7,660,8,4,2024,6.0,1004.0,13.0,15.4,45000.0,8.0
6,19.0,63.8,1004.0,13.0,15.4,45000.0,8,0,8.6,720,8,4,2024,6.0,1003.0,11.0,16.4,45000.0,7.0
6,19.0,58.3,1003.0,11.0,16.4,45000.0,7,0,8.2,780,8,4,2024,7.0,1002.0,10.0,16.7,50000.0,8.0
7,17.0,54.8,1002.0,10.0,16.7,50000.0,8,0,7.6,840,8,4,2024,6.0,1001.0,14.0,16.7,60000.0,8.0
6,21.0,59.1,1001.0,14.0,16.7,60000.0,8,0,8.7,900,8,4,2024,7.0,1001.0,15.0,16.2,65000.0,8.0
7,22.0,66.7,1001.0,15.0,16.2,65000.0,8,0,10.0,960,8,4,2024,7.0,1001.0,15.0,16.2,65000.0,8.0
7,22.0,66.7,1001.0,15.0,16.2,65000.0,8,0,10.0,960,8,4,2024,6.0,1000.0,11.0,15.2,55000.0,12.0
6,21.0,82.2,1000.0,11.0,15.2,55000.0,12,0,12.2,1020,8,4,2024,8.0,1000.0,10.0,14.9,40000.0,8.0
8,19.0,86.1,1000.0,10.0,14.9,40000.0,8,0,12.6,1080,8,4,2024,9.0,1000.0,11.0,13.3,17000.0,12.0
9,28.0,90.6,1000.0,11.0,13.3,17000.0,12,0,11.8,1140,8,4,2024,9.0,1000.0,10.0,12.7,60000.0,8.0
9,18.0,88.2,1000.0,10.0,12.7,60000.0,8,0,10.8,1200,8,4,2024,10.0,1000.0,14.0,12.0,40000.0,8.0
10,21.0,83.5,1000.0,14.0,12.0,40000.0,8,1,9.3,1260,8,4,2024,10.0,1000.0,15.0,10.8,30000.0,8.0
10,25.0,74.2,1000.0,15.0,10.8,30000.0,8,1,6.4,1320,8,4,2024,9.0,1000.0,11.0,9.8,28000.0,8.0
9,24.0,76.7,1000.0,11.0,9.8,28000.0,8,1,5.9,1380,8,4,2024,8.0,1000.0,13.0,9.8,28000.0,8.0
8,23.0,72.5,1000.0,13.0,9.8,28000.0,8,0,5.1,0,9,4,2024,8.0,998.0,18.0,9.5,30000.0,8.0
8,28.0,72.5,998.0,18.0,9.5,30000.0,8,0,4.8,60,9,4,2024,8.0,998.0,21.0,8.9,21000.0,8.0
8,37.0,84.3,998.0,21.0,8.9,21000.0,8,0,6.4,120,9,4,2024,8.0,996.0,19.0,9.1,26000.0,12.0
8,32.0,90.3,996.0,19.0,9.1,26000.0,12,0,7.6,180,9,4,2024,9.0,996.0,21.0,9.4,35000.0,8.0
9,34.0,84.3,996.0,21.0,9.4,35000.0,8,0,6.9,240,9,4,2024,9.0,996.0,21.0,9.1,5000.0,12.0
9,37.0,88.5,996.0,21.0,9.1,5000.0,12,0,7.3,300,9,4,2024,10.0,997.0,18.0,9.0,11000.0,11.0
10,33.0,89.7,997.0,18.0,9.0,11000.0,11,1,7.4,360,9,4,2024,11.0,999.0,16.0,8.9,8000.0,12.0
11,33.0,87.9,999.0,16.0,8.9,8000.0,12,1,7.0,420,9,4,2024,12.0,1001.0,23.0,8.9,55000.0,8.0
12,38.0,82.6,1001.0,23.0,8.9,55000.0,8,1,6.1,480,9,4,2024,12.0,1003.0,24.0,8.4,75000.0,8.0
12,36.0,76.3,1003.0,24.0,8.4,75000.0,8,1,4.5,540,9,4,2024,12.0,1005.0,23.0,7.8,30000.0,12.0
12,37.0,84.7,1005.0,23.0,7.8,30000.0,12,1,5.4,600,9,4,2024,13.0,1006.0,23.0,9.0,28000.0,12.0
13,38.0,77.5,1006.0,23.0,9.0,28000.0,12,1,5.3,660,9,4,2024,12.0,1008.0,21.0,9.1,3900.0,12.0
12,36.0,85.5,1008.0,21.0,9.1,3900.0,12,1,6.8,720,9,4,2024,13.0,1009.0,26.0,11.1,55000.0,8.0
13,38.0,65.9,1009.0,26.0,11.1,55000.0,8,1,5.0,780,9,4,2024,13.0,1010.0,24.0,12.3,50000.0,8.0
13,41.0,54.6,1010.0,24.0,12.3,50000.0,8,1,3.5,840,9,4,2024,13.0,1012.0,23.0,12.4,60000.0,8.0
13,40.0,47.4,1012.0,23.0,12.4,60000.0,8,1,1.6,900,9,4,2024,13.0,1013.0,19.0,12.7,75000.0,1.0
13,38.0,45.7,1013.0,19.0,12.7,75000.0,1,1,1.4,960,9,4,2024,13.0,1013.0,19.0,12.7,75000.0,1.0
13,38.0,45.7,1013.0,19.0,12.7,75000.0,1,1,1.4,960,9,4,2024,13.0,1014.0,19.0,12.3,65000.0,1.0
13,31.0,45.8,1014.0,19.0,12.3,65000.0,1,1,1.1,1020,9,4,2024,13.0,1016.0,19.0,11.5,30000.0,12.0
13,30.0,50.9,1016.0,19.0,11.5,30000.0,12,1,1.8,1080,9,4,2024,13.0,1018.0,14.0,10.5,65000.0,0.0
13,26.0,56.5,1018.0,14.0,10.5,65000.0,0,1,2.3,1140,9,4,2024,13.0,1019.0,9.0,9.9,75000.0,0.0
13,25.0,56.6,1019.0,9.0,9.9,75000.0,0,1,1.8,1200,9,4,2024,12.0,1020.0,11.0,8.4,60000.0,0.0
12,22.0,67.5,1020.0,11.0,8.4,60000.0,0,1,2.8,1260,9,4,2024,12.0,1021.0,13.0,7.9,40000.0,0.0
12,19.0,78.2,1021.0,13.0,7.9,40000.0,0,1,4.4,1320,9,4,2024,12.0,1022.0,10.0,6.8,30000.0,0.0
12,17.0,83.9,1022.0,10.0,6.8,30000.0,0,1,4.3,1380,9,4,2024,12.0,1022.0,8.0,6.5,29000.0,0.0
12,17.0,86.9,1022.0,8.0,6.5,29000.0,0,1,4.5,0,10,4,2024,13.0,1023.0,9.0,6.5,29000.0,0.0
13,16.0,87.6,1023.0,9.0,6.5,29000.0,0,1,4.6,60,10,4,2024,13.0,1024.0,8.0,6.1,24000.0,0.0
13,14.0,89.9,1024.0,8.0,6.1,24000.0,0,1,4.6,120,10,4,2024,13.0,1024.0,7.0,5.0,24000.0,0.0
13,11.0,90.5,1024.0,7.0,5.0,24000.0,0,1,3.6,180,10,4,2024,10.0,1025.0,5.0,4.3,22000.0,0.0
10,8.0,93.7,1025.0,5.0,4.3,22000.0,0,1,3.4,240,10,4,2024,10.0,1025.0,6.0,5.7,27000.0,0.0
10,7.0,93.9,1025.0,6.0,5.7,27000.0,0,1,4.8,300,10,4,2024,9.0,1026.0,6.0,5.8,25000.0,1.0
9,10.0,92.5,1026.0,6.0,5.8,25000.0,1,1,4.7,360,10,4,2024,9.0,1026.0,5.0,6.0,24000.0,1.0
9,8.0,91.9,1026.0,5.0,6.0,24000.0,1,1,4.8,420,10,4,2024,10.0,1026.0,8.0,8.9,29000.0,1.0
10,13.0,86.4,1026.0,8.0,8.9,29000.0,1,1,6.8,480,10,4,2024,10.0,1026.0,11.0,11.6,30000.0,1.0
10,17.0,73.1,1026.0,11.0,11.6,30000.0,1,1,7.0,540,10,4,2024,10.0,1026.0,14.0,12.9,45000.0,8.0
10,22.0,62.0,1026.0,14.0,12.9,45000.0,8,2,5.9,600,10,4,2024,10.0,1026.0,17.0,13.4,35000.0,12.0
10,28.0,60.4,1026.0,17.0,13.4,35000.0,12,0,6.0,660,10,4,2024,9.0,1026.0,16.0,12.7,23000.0,8.0
9,25.0,66.8,1026.0,16.0,12.7,23000.0,8,0,6.8,720,10,4,2024,10.0,1026.0,16.0,12.6,22000.0,12.0
10,30.0,68.8,1026.0,16.0,12.6,22000.0,12,0,7.1,780,10,4,2024,9.0,1026.0,17.0,11.5,8000.0,12.0
9,30.0,78.3,1026.0,17.0,11.5,8000.0,12,0,7.9,840,10,4,2024,9.0,1025.0,15.0,10.8,3500.0,12.0
9,31.0,89.0,1025.0,15.0,10.8,3500.0,12,0,9.1,900,10,4,2024,9.0,1025.0,14.0,11.0,6000.0,11.0
9,22.0,92.8,1025.0,14.0,11.0,6000.0,11,0,9.9,960,10,4,2024,9.0,1025.0,14.0,11.0,6000.0,11.0
9,22.0,92.8,1025.0,14.0,11.0,6000.0,11,0,9.9,960,10,4,2024,10.0,1025.0,17.0,11.5,60000.0,8.0
10,26.0,89.8,1025.0,17.0,11.5,60000.0,8,0,9.9,1020,10,4,2024,10.0,1025.0,18.0,11.7,45000.0,8.0
10,28.0,90.5,1025.0,18.0,11.7,45000.0,8,0,10.2,1080,10,4,2024,10.0,1024.0,15.0,11.7,40000.0,8.0
10,26.0,92.3,1024.0,15.0,11.7,40000.0,8,0,10.5,1140,10,4,2024,10.0,1025.0,14.0,12.1,60000.0,8.0
10,24.0,92.3,1025.0,14.0,12.1,60000.0,8,0,10.9,1200,10,4,2024,10.0,1025.0,13.0,12.3,30000.0,8.0
10,22.0,92.2,1025.0,13.0,12.3,30000.0,8,1,11.1,1260,10,4,2024,10.0,1025.0,16.0,12.7,35000.0,8.0
10,23.0,91.1,1025.0,16.0,12.7,35000.0,8,1,11.3,1320,10,4,2024,10.0,1025.0,16.0,12.6,30000.0,8.0
10,24.0,92.3,1025.0,16.0,12.6,30000.0,8,1,11.4,1380,10,4,2024,11.0,1026.0,13.0,12.7,29000.0,8.0
11,23.0,92.3,1026.0,13.0,12.7,29000.0,8,1,11.5,0,11,4,2024,10.0,1025.0,13.0,12.9,30000.0,8.0
10,18.0,91.1,1025.0,13.0,12.9,30000.0,8,1,11.5,60,11,4,2024,11.0,1025.0,11.0,12.8,40000.0,8.0
11,16.0,91.1,1025.0,11.0,12.8,40000.0,8,1,11.4,120,11,4,2024,10.0,1025.0,11.0,12.8,55000.0,8.0
10,16.0,89.9,1025.0,11.0,12.8,55000.0,8,0,11.2,180,11,4,2024,11.0,1026.0,11.0,12.7,55000.0,12.0
11,17.0,91.7,1026.0,11.0,12.7,55000.0,12,1,11.4,240,11,4,2024,10.0,1026.0,11.0,12.7,50000.0,8.0
10,19.0,91.1,1026.0,11.0,12.7,50000.0,8,1,11.3,300,11,4,2024,11.0,1027.0,13.0,13.0,28000.0,8.0
11,19.0,89.9,1027.0,13.0,13.0,28000.0,8,1,11.4,360,11,4,2024,12.0,1028.0,10.0,13.3,55000.0,8.0
12,19.0,89.9,1028.0,10.0,13.3,55000.0,8,1,11.7,420,11,4,2024,10.0,1028.0,9.0,13.8,75000.0,8.0
10,15.0,87.6,1028.0,9.0,13.8,75000.0,8,1,11.8,480,11,4,2024,11.0,1029.0,13.0,14.5,75000.0,8.0
11,18.0,84.2,1029.0,13.0,14.5,75000.0,8,1,11.9,540,11,4,2024,12.0,1030.0,10.0,15.2,75000.0,8.0
12,19.0,81.5,1030.0,10.0,15.2,75000.0,8,1,12.1,600,11,4,2024,12.0,1030.0,11.0,15.6,75000.0,8.0
12,17.0,79.4,1030.0,11.0,15.6,75000.0,8,1,12.1,660,11,4,2024,10.0,1030.0,10.0,16.7,75000.0,8.0
10,15.0,75.9,1030.0,10.0,16.7,75000.0,8,1,12.5,720,11,4,2024,10.0,1030.0,8.0,18.3,75000.0,8.0
10,16.0,71.3,1030.0,8.0,18.3,75000.0,8,1,13.1,780,11,4,2024,12.0,1030.0,10.0,18.1,75000.0,8.0
12,16.0,70.8,1030.0,10.0,18.1,75000.0,8,0,12.8,840,11,4,2024,11.0,1029.0,10.0,18.7,75000.0,7.0
11,17.0,67.7,1029.0,10.0,18.7,75000.0,7,0,12.7,900,11,4,2024,10.0,1029.0,10.0,18.3,60000.0,7.0
10,16.0,69.5,1029.0,10.0,18.3,60000.0,7,0,12.7,960,11,4,2024,9.0,1029.0,13.0,17.4,50000.0,7.0
9,19.0,75.6,1029.0,13.0,17.4,50000.0,7,0,13.1,1020,11,4,2024,9.0,1029.0,13.0,16.1,65000.0,1.0
9,22.0,80.1,1029.0,13.0,16.1,65000.0,1,0,12.7,1080,11,4,2024,10.0,1029.0,11.0,15.6,75000.0,8.0
10,19.0,82.6,1029.0,11.0,15.6,75000.0,8,1,12.7,1140,11,4,2024,9.0,1029.0,14.0,14.7,65000.0,8.0
9,21.0,83.7,1029.0,14.0,14.7,65000.0,8,1,12.0,1200,11,4,2024,10.0,1030.0,11.0,14.2,45000.0,8.0
10,21.0,84.7,1030.0,11.0,14.2,45000.0,8,1,11.7,1260,11,4,2024,10.0,1030.0,15.0,13.2,35000.0,8.0
10,21.0,86.9,1030.0,15.0,13.2,35000.0,8,1,11.1,1320,11,4,2024,10.0,1030.0,13.0,12.5,21000.0,8.0
10,18.0,88.0,1030.0,13.0,12.5,21000.0,8,1,10.6,1380,11,4,2024,10.0,1030.0,11.0,11.8,16000.0,8.0
10,16.0,88.5,1030.0,11.0,11.8,16000.0,8,0,10.0,0,12,4,2024,10.0,1029.0,11.0,11.2,19000.0,8.0
10,18.0,89.1,1029.0,11.0,11.2,19000.0,8,0,9.5,60,12,4,2024,10.0,1029.0,11.0,10.3,20000.0,2.0
10,18.0,88.4,1029.0,11.0,10.3,20000.0,2,0,8.5,120,12,4,2024,11.0,1029.0,9.0,10.0,28000.0,0.0
11,18.0,87.2,1029.0,9.0,10.0,28000.0,0,0,8.0,180,12,4,2024,10.0,1029.0,9.0,10.1,30000.0,0.0
10,15.0,83.0,1029.0,9.0,10.1,30000.0,0,0,7.4,240,12,4,2024,10.0,1029.0,7.0,10.1,28000.0,0.0
10,16.0,84.2,1029.0,7.0,10.1,28000.0,0,0,7.6,300,12,4,2024,9.0,1029.0,5.0,10.4,30000.0,1.0
9,10.0,82.5,1029.0,5.0,10.4,30000.0,1,1,7.6,360,12,4,2024,9.0,1029.0,8.0,11.1,30000.0,1.0
9,11.0,82.1,1029.0,8.0,11.1,30000.0,1,1,8.2,420,12,4,2024,10.0,1029.0,8.0,12.7,30000.0,1.0
10,16.0,77.9,1029.0,8.0,12.7,30000.0,1,1,9.0,480,12,4,2024,11.0,1029.0,11.0,14.3,40000.0,3.0
11,16.0,69.6,1029.0,11.0,14.3,40000.0,3,1,8.9,540,12,4,2024,11.0,1029.0,13.0,17.2,50000.0,3.0
11,23.0,66.5,1029.0,13.0,17.2,50000.0,3,1,11.0,600,12,4,2024,11.0,1029.0,14.0,18.7,50000.0,1.0
11,23.0,60.0,1029.0,14.0,18.7,50000.0,1,0,10.9,660,12,4,2024,11.0,1029.0,17.0,20.0,50000.0,1.0
11,25.0,60.0,1029.0,17.0,20.0,50000.0,1,0,12.1,720,12,4,2024,11.0,1028.0,17.0,20.6,60000.0,3.0
11,28.0,57.8,1028.0,17.0,20.6,60000.0,3,0,12.1,780,12,4,2024,10.0,1028.0,17.0,20.8,50000.0,3.0
10,26.0,59.4,1028.0,17.0,20.8,50000.0,3,0,12.7,840,12,4,2024,11.0,1027.0,15.0,20.2,55000.0,1.0
11,28.0,58.4,1027.0,15.0,20.2,55000.0,1,0,11.9,900,12,4,2024,10.0,1027.0,17.0,18.9,60000.0,1.0
10,26.0,59.7,1027.0,17.0,18.9,60000.0,1,0,11.0,960,12,4,2024,10.0,1027.0,17.0,18.9,60000.0,1.0
10,26.0,59.7,1027.0,17.0,18.9,60000.0,1,0,11.0,960,12,4,2024,10.0,1026.0,19.0,17.7,65000.0,1.0
10,30.0,61.0,1026.0,19.0,17.7,65000.0,1,0,10.2,1020,12,4,2024,10.0,1026.0,15.0,16.3,65000.0,3.0
10,28.0,63.2,1026.0,15.0,16.3,65000.0,3,0,9.4,1080,12,4,2024,10.0,1027.0,13.0,15.5,55000.0,8.0
10,22.0,66.2,1027.0,13.0,15.5,55000.0,8,0,9.3,1140,12,4,2024,10.0,1027.0,11.0,14.8,50000.0,8.0
10,22.0,69.7,1027.0,11.0,14.8,50000.0,8,1,9.4,1200,12,4,2024,10.0,1027.0,13.0,14.5,50000.0,8.0
10,21.0,75.6,1027.0,13.0,14.5,50000.0,8,1,10.3,1260,12,4,2024,11.0,1027.0,11.0,13.9,50000.0,8.0
11,19.0,78.6,1027.0,11.0,13.9,50000.0,8,1,10.3,1320,12,4,2024,10.0,1027.0,13.0,13.4,55000.0,8.0
10,18.0,80.7,1027.0,13.0,13.4,55000.0,8,1,10.2,1380,12,4,2024,10.0,1026.0,15.0,13.4,55000.0,8.0
10,22.0,81.3,1026.0,15.0,13.4,55000.0,8,0,10.3,0,13,4,2024,10.0,1025.0,9.0,13.0,40000.0,8.0
10,19.0,84.0,1025.0,9.0,13.0,40000.0,8,0,10.4,60,13,4,2024,10.0,1025.0,6.0,12.3,45000.0,8.0
10,11.0,86.9,1025.0,6.0,12.3,45000.0,8,0,10.2,120,13,4,2024,11.0,1025.0,3.0,11.3,35000.0,2.0
11,9.0,88.6,1025.0,3.0,11.3,35000.0,2,0,9.5,180,13,4,2024,10.0,1024.0,6.0,11.5,30000.0,2.0
10,9.0,92.9,1024.0,6.0,11.5,30000.0,2,0,10.4,240,13,4,2024,10.0,1024.0,6.0,11.4,22000.0,7.0
10,11.0,93.0,1024.0,6.0,11.4,22000.0,7,0,10.3,300,13,4,2024,10.0,1024.0,8.0,12.1,23000.0,8.0
10,11.0,91.6,1024.0,8.0,12.1,23000.0,8,0,10.8,360,13,4,2024,9.0,1023.0,7.0,13.0,26000.0,8.0
9,11.0,89.9,1023.0,7.0,13.0,26000.0,8,0,11.4,420,13,4,2024,10.0,1023.0,11.0,14.2,18000.0,8.0
10,17.0,83.6,1023.0,11.0,14.2,18000.0,8,0,11.5,480,13,4,2024,10.0,1022.0,15.0,15.2,35000.0,7.0
10,24.0,79.4,1022.0,15.0,15.2,35000.0,7,0,11.7,540,13,4,2024,10.0,1022.0,13.0,16.4,30000.0,3.0
10,22.0,73.5,1022.0,13.0,16.4,30000.0,3,0,11.7,600,13,4,2024,10.0,1022.0,16.0,17.9,45000.0,1.0
10,22.0,67.2,1022.0,16.0,17.9,45000.0,1,0,11.8,660,13,4,2024,10.0,1021.0,13.0,19.1,60000.0,1.0
10,22.0,60.7,1021.0,13.0,19.1,60000.0,1,0,11.4,720,13,4,2024,10.0,1020.0,16.0,19.8,65000.0,1.0
10,25.0,47.0,1020.0,16.0,19.8,65000.0,1,0,8.3,780,13,4,2024,10.0,1020.0,16.0,20.5,75000.0,1.0
10,23.0,46.9,1020.0,16.0,20.5,75000.0,1,0,8.9,840,13,4,2024,11.0,1019.0,16.0,19.8,65000.0,1.0
11,26.0,43.9,1019.0,16.0,19.8,65000.0,1,0,7.3,900,13,4,2024,11.0,1019.0,16.0,19.1,45000.0,1.0
11,25.0,51.9,1019.0,16.0,19.1,45000.0,1,0,9.1,960,13,4,2024,12.0,1022.0,13.0,12.0,50000.0,7.0
12,22.0,74.7,1022.0,13.0,12.0,50000.0,7,1,7.7,1320,13,4,2024,13.0,1023.0,9.0,11.4,50000.0,7.0
13,21.0,78.9,1023.0,9.0,11.4,50000.0,7,1,7.9,1380,13,4,2024,13.0,1023.0,8.0,10.9,45000.0,0.0
13,13.0,81.0,1023.0,8.0,10.9,45000.0,0,1,7.8,0,14,4,2024,12.0,1023.0,9.0,9.6,40000.0,8.0
12,11.0,87.2,1023.0,9.0,9.6,40000.0,8,1,7.6,60,14,4,2024,13.0,1023.0,7.0,9.7,35000.0,8.0
13,11.0,87.8,1023.0,7.0,9.7,35000.0,8,1,7.8,120,14,4,2024,13.0,1024.0,6.0,9.8,29000.0,8.0
13,10.0,87.8,1024.0,6.0,9.8,29000.0,8,1,7.9,180,14,4,2024,13.0,1024.0,6.0,8.9,28000.0,8.0
13,10.0,90.2,1024.0,6.0,8.9,28000.0,8,1,7.4,240,14,4,2024,13.0,1024.0,7.0,9.0,29000.0,8.0
13,9.0,85.4,1024.0,7.0,9.0,29000.0,8,1,6.7,300,14,4,2024,13.0,1024.0,5.0,9.0,29000.0,8.0
13,10.0,83.5,1024.0,5.0,9.0,29000.0,8,1,6.4,360,14,4,2024,13.0,1025.0,8.0,9.5,35000.0,8.0
13,13.0,76.8,1025.0,8.0,9.5,35000.0,8,1,5.7,420,14,4,2024,13.0,1025.0,7.0,10.6,40000.0,3.0
13,13.0,67.4,1025.0,7.0,10.6,40000.0,3,1,4.9,480,14,4,2024,14.0,1025.0,8.0,10.9,50000.0,7.0
14,11.0,57.7,1025.0,8.0,10.9,50000.0,7,1,3.0,540,14,4,2024,13.0,1025.0,9.0,12.2,50000.0,8.0
13,14.0,55.9,1025.0,9.0,12.2,50000.0,8,0,3.8,600,14,4,2024,13.0,1024.0,9.0,12.7,50000.0,3.0
13,16.0,46.1,1024.0,9.0,12.7,50000.0,3,0,1.6,660,14,4,2024,12.0,1023.0,10.0,13.5,65000.0,3.0
12,17.0,46.6,1023.0,10.0,13.5,65000.0,3,0,2.5,720,14,4,2024,13.0,1023.0,8.0,14.2,65000.0,8.0
13,17.0,39.9,1023.0,8.0,14.2,65000.0,8,0,1.0,780,14,4,2024,13.0,1022.0,11.0,14.5,75000.0,3.0
13,17.0,41.5,1022.0,11.0,14.5,75000.0,3,0,1.8,840,14,4,2024,12.0,1021.0,16.0,13.7,60000.0,7.0
12,24.0,45.8,1021.0,16.0,13.7,60000.0,7,0,2.4,900,14,4,2024,13.0,1020.0,14.0,13.5,60000.0,8.0
13,21.0,46.1,1020.0,14.0,13.5,60000.0,8,0,2.3,960,14,4,2024,13.0,1020.0,14.0,13.5,60000.0,8.0
13,21.0,46.1,1020.0,14.0,13.5,60000.0,8,0,2.3,960,14,4,2024,13.0,1020.0,14.0,13.0,55000.0,7.0
13,19.0,50.5,1020.0,14.0,13.0,55000.0,7,0,3.1,1020,14,4,2024,13.0,1020.0,14.0,13.0,55000.0,7.0
13,19.0,50.5,1020.0,14.0,13.0,55000.0,7,0,3.1,1020,14,4,2024,13.0,1019.0,13.0,12.5,60000.0,8.0
13,22.0,53.0,1019.0,13.0,12.5,60000.0,8,0,3.3,1080,14,4,2024,13.0,1019.0,13.0,12.5,60000.0,8.0
13,22.0,53.0,1019.0,13.0,12.5,60000.0,8,0,3.3,1080,14,4,2024,12.0,1019.0,13.0,11.9,55000.0,8.0
12,21.0,53.6,1019.0,13.0,11.9,55000.0,8,0,2.9,1140,14,4,2024,12.0,1019.0,13.0,11.9,55000.0,8.0
12,21.0,53.6,1019.0,13.0,11.9,55000.0,8,0,2.9,1140,14,4,2024,12.0,1019.0,15.0,10.3,55000.0,7.0
12,22.0,57.6,1019.0,15.0,10.3,55000.0,7,0,2.4,1200,14,4,2024,12.0,1019.0,15.0,10.3,55000.0,7.0
12,22.0,57.6,1019.0,15.0,10.3,55000.0,7,0,2.4,1200,14,4,2024,12.0,1019.0,13.0,9.1,60000.0,0.0
12,25.0,61.6,1019.0,13.0,9.1,60000.0,0,0,2.2,1260,14,4,2024,12.0,1019.0,13.0,9.1,60000.0,0.0
12,25.0,61.6,1019.0,13.0,9.1,60000.0,0,0,2.2,1260,14,4,2024,12.0,1018.0,14.0,8.6,60000.0,0.0
12,21.0,65.1,1018.0,14.0,8.6,60000.0,0,0,2.5,1320,14,4,2024,12.0,1018.0,14.0,8.6,60000.0,0.0
12,21.0,65.1,1018.0,14.0,8.6,60000.0,0,0,2.5,1320,14,4,2024,11.0,1017.0,13.0,8.0,50000.0,0.0
11,19.0,72.4,1017.0,13.0,8.0,50000.0,0,0,3.4,1380,14,4,2024,11.0,1016.0,15.0,7.6,60000.0,0.0
11,19.0,74.4,1016.0,15.0,7.6,60000.0,0,0,3.4,0,15,4,2024,11.0,1015.0,15.0,7.8,50000.0,8.0
11,19.0,78.3,1015.0,15.0,7.8,50000.0,8,0,4.3,60,15,4,2024,10.0,1014.0,11.0,7.5,45000.0,0.0
10,21.0,80.5,1014.0,11.0,7.5,45000.0,0,0,4.4,120,15,4,2024,11.0,1012.0,17.0,8.4,45000.0,8.0
11,23.0,76.8,1012.0,17.0,8.4,45000.0,8,0,4.6,180,15,4,2024,10.0,1011.0,18.0,8.5,45000.0,8.0
10,29.0,78.6,1011.0,18.0,8.5,45000.0,8,0,5.0,240,15,4,2024,10.0,1009.0,17.0,9.0,40000.0,8.0
10,26.0,79.2,1009.0,17.0,9.0,40000.0,8,0,5.6,300,15,4,2024,11.0,1007.0,19.0,9.5,45000.0,8.0
11,29.0,78.1,1007.0,19.0,9.5,45000.0,8,0,5.9,360,15,4,2024,11.0,1006.0,22.0,10.0,50000.0,7.0
11,34.0,73.0,1006.0,22.0,10.0,50000.0,7,0,5.4,420,15,4,2024,11.0,1004.0,24.0,10.4,10000.0,12.0
11,44.0,78.3,1004.0,24.0,10.4,10000.0,12,0,6.8,480,15,4,2024,13.0,1005.0,28.0,7.7,6000.0,15.0
13,46.0,83.0,1005.0,28.0,7.7,6000.0,15,0,5.0,540,15,4,2024,12.0,1005.0,17.0,9.2,65000.0,8.0
12,26.0,81.4,1005.0,17.0,9.2,65000.0,8,0,6.2,600,15,4,2024,13.0,1005.0,28.0,11.1,75000.0,3.0
13,43.0,48.9,1005.0,28.0,11.1,75000.0,3,1,0.8,660,15,4,2024,13.0,1005.0,25.0,11.8,55000.0,7.0
13,45.0,45.0,1005.0,25.0,11.8,55000.0,7,1,0.3,720,15,4,2024,13.0,1006.0,23.0,12.1,60000.0,3.0
13,47.0,39.2,1006.0,23.0,12.1,60000.0,3,1,-1.3,780,15,4,2024,13.0,1006.0,23.0,12.5,65000.0,3.0
13,43.0,42.6,1006.0,23.0,12.5,65000.0,3,1,0.2,840,15,4,2024,13.0,1006.0,23.0,12.5,60000.0,8.0
13,44.0,42.0,1006.0,23.0,12.5,60000.0,8,1,0.0,900,15,4,2024,13.0,1007.0,17.0,10.1,50000.0,12.0
13,44.0,62.9,1007.0,17.0,10.1,50000.0,12,1,3.4,960,15,4,2024,13.0,1007.0,17.0,10.1,50000.0,12.0
13,44.0,62.9,1007.0,17.0,10.1,50000.0,12,1,3.4,960,15,4,2024,13.0,1007.0,18.0,9.9,55000.0,8.0
13,36.0,56.5,1007.0,18.0,9.9,55000.0,8,1,1.7,1020,15,4,2024,13.0,1008.0,16.0,10.3,50000.0,8.0
13,28.0,52.6,1008.0,16.0,10.3,50000.0,8,1,1.1,1080,15,4,2024,13.0,1008.0,19.0,8.7,65000.0,7.0
13,38.0,54.8,1008.0,19.0,8.7,65000.0,7,1,0.2,1140,15,4,2024,13.0,1009.0,19.0,8.0,60000.0,0.0
13,32.0,61.5,1009.0,19.0,8.0,60000.0,0,1,1.1,1200,15,4,2024,13.0,1008.0,18.0,7.4,65000.0,0.0
13,30.0,63.6,1008.0,18.0,7.4,65000.0,0,1,1.0,1260,15,4,2024,13.0,1009.0,21.0,8.5,60000.0,8.0
13,34.0,60.7,1009.0,21.0,8.5,60000.0,8,1,1.4,1320,15,4,2024,13.0,1009.0,16.0,8.4,16000.0,12.0
13,34.0,67.2,1009.0,16.0,8.4,16000.0,12,0,2.7,1380,15,4,2024,13.0,1008.0,17.0,8.1,45000.0,8.0
13,32.0,72.6,1008.0,17.0,8.1,45000.0,8,0,3.5,0,16,4,2024,13.0,1008.0,18.0,8.6,50000.0,8.0
13,33.0,71.6,1008.0,18.0,8.6,50000.0,8,0,3.8,60,16,4,2024,14.0,1009.0,17.0,8.8,45000.0,8.0
14,29.0,71.1,1009.0,17.0,8.8,45000.0,8,0,3.9,120,16,4,2024,14.0,1009.0,14.0,8.9,45000.0,8.0
14,28.0,71.7,1009.0,14.0,8.9,45000.0,8,1,4.1,180,16,4,2024,14.0,1009.0,14.0,8.7,45000.0,8.0
14,26.0,74.2,1009.0,14.0,8.7,45000.0,8,1,4.4,240,16,4,2024,14.0,1010.0,13.0,8.7,40000.0,8.0
